"county","ass","asshole","bastard","bitch","bitched","bitchy","bloody","bullshit","cock","crap","crappy","cunt","damn","damnit","damned","darn","dick","dickhead","douche","douchebag","dumbass","dyke","fag","faggot","fatass","freaking","friggin","fuck","fucked","fucker","fuckery","fucking","goddamn","gosh","hell","hoe","homo","jackass","motherfucker","motherfucking","nigger","piss","pissed","pissy","pussy","shit","shittiest","shitty","slut","slutty","twat","whore"
"mississippi,marshall",1553.59,17.143,4.286,906.44,0,6.429,4.286,109.287,12.857,100.716,10.714,8.572,1032.87,12.857,2.143,6.429,139.287,2.143,8.572,4.286,17.143,0,19.286,23.572,0,197.145,17.143,1223.586,210.003,4.286,2.143,445.72,2.143,94.287,621.436,452.148,2.143,6.429,15,10.714,0,70.715,152.145,4.286,165.002,2162.169,0,19.286,30,0,0,27.857
"mississippi,monroe",1355.464,26.235,4.372,625.262,0,6.559,0,102.753,0,94.008,10.931,4.372,745.505,2.186,24.049,17.49,63.401,0,6.559,4.372,10.931,0,4.372,0,0,89.636,0,981.618,155.222,19.676,4.372,317.004,21.862,45.911,732.388,240.486,6.559,6.559,6.559,6.559,0,56.842,148.664,0,74.332,1764.289,0,32.793,15.304,0,0,28.421
"mississippi,montgomery",1510.811,28.506,0,1225.752,0,0,0,171.035,0,128.276,0,0,883.682,14.253,0,14.253,171.035,0,14.253,0,14.253,0,42.759,14.253,0,99.771,0,1425.293,285.059,0,0,384.829,14.253,28.506,712.647,441.841,0,14.253,14.253,0,14.253,28.506,99.771,14.253,99.771,4190.362,0,28.506,14.253,14.253,0,28.506
"mississippi,neshoba",1488.811,34.748,17.374,1261.614,1.336,6.682,14.701,200.468,8.019,69.496,9.355,22.72,1478.12,10.692,24.056,10.692,153.692,1.336,8.019,1.336,13.365,5.346,9.355,12.028,2.673,92.215,1.336,1629.139,209.823,18.71,9.355,620.115,16.037,54.795,882.06,338.123,2.673,6.682,20.047,8.019,4.009,76.178,183.094,6.682,130.973,2837.295,4.009,26.729,22.72,1.336,1.336,41.43
"mississippi,newton",2061.497,43.051,4.967,1311.41,3.312,8.279,8.279,129.154,8.279,54.642,4.967,4.967,1475.337,4.967,9.935,43.051,173.861,3.312,4.967,3.312,13.247,0,6.623,14.902,0,96.038,0,1702.184,230.159,13.247,14.902,496.746,13.247,62.921,965.344,375.871,6.623,6.623,19.87,1.656,105.973,77.824,226.847,4.967,231.815,2588.048,1.656,21.526,28.149,1.656,0,18.214
"mississippi,noxubee",2104.619,15.306,0,1584.204,0,22.959,7.653,137.757,0,160.716,0,0,1683.695,0,0,7.653,160.716,0,7.653,0,22.959,0,7.653,0,0,91.838,0,1454.1,260.207,30.613,22.959,329.086,0,91.838,704.091,344.392,0,7.653,15.306,0,0,45.919,99.491,0,229.595,2479.623,0,0,15.306,0,0,22.959
"mississippi,oktibbeha",1056.904,22.867,2.69,433.119,1.681,4.372,6.725,64.228,5.044,69.945,8.743,3.699,829.584,8.407,5.38,18.159,76.334,2.018,11.097,2.018,12.106,2.354,7.062,7.062,3.026,94.829,5.717,696.42,92.139,4.035,8.071,227.32,4.708,83.059,744.507,167.127,5.044,2.018,4.708,2.018,4.035,47.078,93.147,2.354,82.05,1432.183,2.354,25.22,10.088,2.018,1.345,12.442
"mississippi,panola",1265.441,15.546,3.109,771.08,0,0,12.437,62.184,9.328,83.948,3.109,0,926.539,6.218,9.328,24.874,111.931,0,12.437,0,3.109,0,3.109,0,3.109,149.241,6.218,1016.706,127.477,6.218,6.218,314.028,0,59.075,705.787,230.08,6.218,0,3.109,9.328,0,83.948,102.603,0,108.822,1769.13,3.109,37.31,12.437,3.109,0,12.437
"mississippi,pearl river",1747.163,48.647,18.139,1527.016,1.649,9.07,7.421,188.816,10.719,68.435,6.596,9.07,1004.269,14.841,9.07,19.789,216.849,2.474,9.07,4.123,18.139,3.298,9.894,8.245,1.649,140.169,1.649,1908.77,248.181,16.49,17.315,864.924,11.543,83.277,568.921,343.001,4.947,0,14.841,2.474,4.123,98.943,191.289,13.192,325.686,2917.161,1.649,65.962,29.683,4.123,2.474,40.402
"mississippi,perry",1513.387,34.009,8.502,1164.798,8.502,17.004,0,110.528,0,110.528,0,0,816.209,0,8.502,8.502,187.048,0,0,0,8.502,0,34.009,0,8.502,76.52,0,1283.828,161.541,8.502,17.004,637.663,0,246.563,595.152,374.096,8.502,0,8.502,0,8.502,51.013,187.048,0,161.541,2168.054,0,34.009,8.502,0,0,34.009
"mississippi,pike",2002.294,38.979,16.412,1054.487,2.052,6.155,0,96.422,4.103,43.082,4.103,8.206,880.107,4.103,18.464,8.206,262.596,2.052,6.155,4.103,20.515,4.103,10.258,6.155,12.309,96.422,0,1425.814,203.102,12.309,4.103,397.997,0,57.443,664.696,340.554,10.258,2.052,6.155,0,10.258,45.134,157.968,2.052,307.73,2529.537,0,26.67,8.206,2.052,0,18.464
"mississippi,pontotoc",986.915,19.64,17.185,461.542,4.91,0,4.91,76.105,12.275,117.841,24.55,7.365,677.583,7.365,14.73,31.915,81.015,0,9.82,0,63.83,0,2.455,4.91,0,110.476,2.455,527.828,49.1,9.82,0,127.661,0,108.021,738.959,171.851,0,4.91,2.455,2.455,0,39.28,85.925,12.275,54.01,1131.76,2.455,61.375,9.82,4.91,2.455,12.275
"mississippi,prentiss",1131.861,11.852,3.951,590.622,1.975,3.951,3.951,73.087,3.951,100.742,9.877,1.975,916.55,3.951,9.877,5.926,79.013,3.951,1.975,3.951,13.827,1.975,9.877,1.975,0,201.483,11.852,811.858,130.371,7.901,3.951,237.039,3.951,92.84,647.906,191.606,0,7.901,9.877,0,1.975,59.26,128.396,0,65.186,1584.21,1.975,19.753,25.679,0,1.975,11.852
"mississippi,quitman",2084.349,36.568,12.189,2620.673,0,12.189,0,146.27,12.189,36.568,0,0,841.053,0,12.189,73.135,475.378,0,0,0,24.378,0,0,0,0,182.838,12.189,1767.431,170.648,12.189,12.189,475.378,24.378,12.189,597.27,621.648,0,0,0,12.189,0,60.946,231.594,12.189,658.216,3668.942,0,24.378,48.757,0,0,0
"mississippi,rankin",975.722,42.648,6.916,699.085,1.729,2.305,9.798,111.231,9.798,138.318,12.103,10.374,742.309,12.679,8.069,26.511,128.521,1.153,13.832,1.729,18.442,2.305,13.256,11.527,3.458,202.867,10.374,940.566,121.029,14.408,3.458,477.199,4.611,107.197,550.392,183.848,4.034,3.458,5.763,5.763,5.187,70.888,134.284,4.034,78.957,1557.236,0.576,46.682,19.019,3.458,1.729,24.782
"mississippi,scott",2359.18,43.112,14.371,1480.176,2.395,2.395,0,134.126,9.58,76.643,0,2.395,1374.791,31.136,7.185,57.483,299.388,2.395,0,0,9.58,11.976,2.395,16.766,9.58,124.546,0,2265.771,404.773,11.976,0,732.903,0,62.273,962.833,459.86,2.395,0,43.112,4.79,2.395,67.063,155.682,2.395,474.231,3851.331,0,23.951,16.766,0,0,33.531
"mississippi,sharkey",2422.46,0,0,1038.197,0,0,43.258,86.516,0,0,0,0,1124.713,0,0,0,129.775,0,0,0,0,0,0,43.258,0,216.291,0,1427.521,173.033,0,0,216.291,0,0,389.324,519.098,0,0,0,0,0,43.258,129.775,0,129.775,2335.943,0,43.258,0,0,0,0
"mississippi,simpson",2036.172,29.51,13.115,1088.582,0,6.558,3.279,173.78,0,42.625,9.837,3.279,1229.573,9.837,13.115,29.51,104.924,0,3.279,3.279,26.231,3.279,3.279,13.115,0,157.385,3.279,1341.054,183.616,16.394,9.837,347.559,0,52.462,862.34,232.799,9.837,0,6.558,0,6.558,95.087,196.732,3.279,229.52,3196.889,0,19.673,19.673,6.558,0,19.673
"mississippi,smith",564.219,0,0,540.21,0,0,0,120.047,0,168.065,0,0,600.233,12.005,24.009,36.014,60.023,0,0,0,12.005,0,0,24.009,0,180.07,0,708.275,108.042,0,0,336.13,0,144.056,420.163,72.028,0,0,0,0,0,60.023,252.098,12.005,156.061,1104.429,0,24.009,0,0,0,60.023
"mississippi,stone",1328.965,22.992,2.299,708.168,4.598,2.299,2.299,75.875,4.598,183.94,2.299,9.197,696.672,2.299,9.197,4.598,119.561,0,4.598,2.299,18.394,4.598,2.299,4.598,0,64.379,0,1064.551,154.05,22.992,0,305.8,2.299,55.182,710.467,266.713,6.898,0,2.299,2.299,2.299,66.678,144.853,6.898,181.641,2221.073,0,18.394,13.795,2.299,0,13.795
"mississippi,sunflower",2224.497,24.292,13.881,1311.794,10.411,0,0,111.051,27.763,38.174,0,3.47,1301.383,24.292,10.411,20.822,301.921,0,3.47,0,45.115,0,17.352,55.526,0,52.055,3.47,1821.936,246.395,10.411,0,603.842,27.763,34.704,895.351,378.269,3.47,3.47,24.292,3.47,27.763,69.407,131.873,0,322.743,3362.774,3.47,41.644,6.941,3.47,0,34.704
"mississippi,tallahatchie",4635.558,38.342,11.503,2047.468,0,0,11.503,149.534,15.337,7.668,0,3.834,1545.186,0,7.668,7.668,203.213,0,7.668,0,7.668,0,3.834,7.668,0,65.182,0,2365.707,318.239,23.005,7.668,525.287,23.005,11.503,927.879,977.723,11.503,3.834,7.668,0,15.337,80.518,176.374,3.834,302.902,4324.988,3.834,23.005,23.005,0,3.834,61.347
"mississippi,tate",1253.571,30.525,2.035,980.879,0,4.07,6.105,120.066,6.105,107.856,6.105,6.105,1050.07,2.035,8.14,28.49,156.696,0,14.245,4.07,10.175,2.035,30.525,26.455,4.07,140.416,12.21,986.984,154.661,10.175,4.07,382.583,6.105,91.576,618.646,321.533,14.245,2.035,10.175,2.035,10.175,40.7,122.101,12.21,172.977,1821.342,0,22.385,18.315,0,0,18.315
"mississippi,tippah",1196.172,42.268,0,625.56,0,0,4.227,131.029,4.227,122.576,12.68,8.454,731.229,8.454,4.227,16.907,126.803,0,8.454,0,12.68,0,12.68,0,0,114.122,4.227,731.229,118.349,0,4.227,245.152,0,156.39,528.345,185.977,4.227,0,0,0,0,84.535,177.524,0,97.215,1386.376,0,12.68,8.454,0,0,12.68
"mississippi,tishomingo",361.98,21.116,12.066,274.502,6.033,0,9.05,51.281,6.033,102.561,18.099,0,488.673,45.248,6.033,15.083,48.264,0,6.033,0,30.165,0,3.017,9.05,0,223.221,0,286.568,30.165,12.066,0,114.627,6.033,184.007,485.657,30.165,0,3.017,3.017,9.05,0,81.446,126.693,9.05,12.066,488.673,3.017,27.149,27.149,6.033,0,12.066
"mississippi,tunica",1966.42,5.602,11.205,1154.081,0,11.205,11.205,78.433,5.602,56.023,0,0,1058.841,0,5.602,5.602,134.456,0,16.807,0,33.614,0,5.602,5.602,5.602,117.649,5.602,1473.414,190.479,16.807,5.602,509.812,5.602,33.614,761.918,481.801,11.205,5.602,11.205,0,5.602,67.228,117.649,0,95.24,2733.94,5.602,16.807,16.807,5.602,0,39.216
"mississippi,union",1368.507,15.227,5.71,883.153,9.517,7.613,9.517,142.751,5.71,118.008,9.517,5.71,1248.596,13.323,3.807,3.807,81.844,0,11.42,3.807,9.517,0,3.807,1.903,1.903,110.394,11.42,1189.592,192.238,1.903,5.71,376.863,1.903,148.461,793.696,287.406,11.42,1.903,13.323,7.613,5.71,64.714,137.041,0,106.587,2318.278,1.903,19.033,24.744,5.71,13.323,15.227
"mississippi,walthall",867.393,17.348,0,798.002,0,0,0,121.435,0,190.826,0,0,798.002,0,34.696,0,173.479,0,0,0,17.348,0,17.348,17.348,0,69.391,0,1092.915,104.087,34.696,0,294.914,17.348,69.391,624.523,260.218,0,0,34.696,0,0,17.348,138.783,0,104.087,1491.916,0,0,0,17.348,0,0
"mississippi,warren",1742.638,25.742,6.715,1100.201,3.358,3.358,3.358,153.334,3.358,44.769,2.238,7.835,1089.009,3.358,13.431,22.385,160.05,0,12.312,0,12.312,1.119,7.835,11.192,0,88.419,0,1515.435,203.699,6.715,4.477,471.195,4.477,58.2,598.787,310.026,5.596,1.119,3.358,0,1.119,68.273,171.242,6.715,223.846,2404.102,0,36.935,22.385,0,4.477,15.669
"mississippi,washington",3147.688,22.339,14.893,1563.738,0,3.191,3.191,172.33,6.383,19.148,4.255,1.064,1546.718,2.128,3.191,9.574,220.2,0,3.191,0,11.701,9.574,5.319,9.574,0,69.145,5.319,1775.428,249.985,9.574,14.893,481.887,10.638,21.275,1007.388,526.565,3.191,1.064,38.296,10.638,1.064,47.87,141.481,2.128,365.936,4575.264,0,22.339,10.638,1.064,0,7.446
"mississippi,wayne",1310.799,37.186,9.296,734.419,4.648,4.648,4.648,37.186,4.648,120.854,9.296,4.648,799.494,13.945,18.593,4.648,153.391,0,9.296,0,18.593,0,27.889,9.296,0,83.668,4.648,794.846,111.557,4.648,4.648,232.411,4.648,60.427,618.214,339.32,9.296,13.945,0,0,0,116.206,181.281,4.648,297.486,1863.937,0,4.648,4.648,0,9.296,18.593
"mississippi,webster",1423.629,16.554,8.277,1688.49,0,0,0,107.6,0,24.831,0,24.831,1332.583,16.554,24.831,16.554,173.815,0,8.277,0,8.277,8.277,16.554,0,16.554,99.323,0,1109.106,140.708,16.554,0,529.722,0,41.385,720.091,579.384,8.277,0,8.277,8.277,8.277,74.492,132.431,0,99.323,2549.289,0,24.831,24.831,0,0,16.554
"mississippi,wilkinson",1369.224,31.119,0,995.799,0,31.119,0,155.594,0,0,31.119,0,809.087,0,0,31.119,62.237,0,31.119,0,0,0,0,0,0,62.237,31.119,1089.155,124.475,0,0,840.205,0,31.119,777.968,124.475,31.119,0,0,31.119,0,124.475,124.475,0,155.594,2053.835,0,62.237,62.237,0,0,0
"mississippi,winston",2027.299,3.148,9.444,1196.232,0,3.148,0,132.215,3.148,62.96,0,3.148,1416.591,0,3.148,15.74,135.363,3.148,3.148,0,3.148,0,3.148,0,0,97.587,3.148,1766.017,270.726,15.74,12.592,311.65,0,40.924,912.914,324.242,9.444,6.296,3.148,9.444,9.444,50.368,151.103,0,311.65,3037.801,0,25.184,0,6.296,0,15.74
"mississippi,yalobusha",2719.338,29.24,3.655,2065.089,3.655,14.62,3.655,182.751,10.965,21.93,3.655,0,1615.521,3.655,10.965,14.62,182.751,0,7.31,0,7.31,3.655,0,3.655,0,65.79,3.655,2068.744,321.642,18.275,18.275,749.28,7.31,32.895,873.551,628.664,0,0,7.31,10.965,0,54.825,193.716,3.655,380.123,3494.203,3.655,32.895,21.93,0,0,21.93
"mississippi,yazoo",2801.253,41.412,14.79,2014.417,0,2.958,5.916,115.363,0,44.37,8.874,5.916,1621,2.958,14.79,2.958,298.761,0,5.916,0,35.496,0,14.79,8.874,5.916,124.237,0,2552.779,313.551,8.874,20.706,727.675,2.958,44.37,949.527,615.27,8.874,5.916,8.874,5.916,5.916,76.909,248.474,5.916,331.299,4718.056,2.958,29.58,17.748,0,0,17.748
"missouri,adair",481.888,42.42,11.878,332.571,0,8.484,23.755,49.207,0,88.233,10.181,6.787,422.501,10.181,3.394,18.665,69.568,0,22.058,1.697,15.271,3.394,11.878,3.394,5.09,122.169,3.394,707.562,88.233,5.09,3.394,391.959,15.271,49.207,369.9,72.962,5.09,3.394,5.09,6.787,5.09,61.084,103.504,3.394,28.845,858.576,8.484,42.42,20.361,8.484,5.09,23.755
"missouri,andrew",998.245,81.641,11.133,912.893,3.711,18.555,7.422,115.039,7.422,85.352,11.133,22.266,1076.175,11.133,7.422,25.977,189.258,0,14.844,3.711,48.242,11.133,18.555,33.399,3.711,159.571,3.711,1495.512,204.102,48.242,0,1150.394,11.133,107.617,530.665,118.75,3.711,0,29.688,0,0,122.461,211.524,7.422,77.93,1666.215,7.422,170.704,40.82,7.422,0,33.399
"missouri,atchison",713.019,54.848,0,511.911,0,18.283,0,146.26,54.848,127.978,73.13,18.283,621.606,18.283,0,54.848,54.848,0,73.13,18.283,73.13,0,0,0,0,146.26,0,1535.733,201.108,18.283,0,1060.387,0,54.848,402.216,36.565,0,0,0,18.283,18.283,201.108,146.26,0,18.283,1224.93,18.283,73.13,18.283,0,0,182.825
"missouri,audrain",555.31,69.414,6.31,719.379,0,0,6.31,107.276,31.552,145.138,6.31,31.552,700.448,25.241,0,31.552,113.586,0,18.931,0,31.552,0,12.621,0,0,252.414,0,1192.655,145.138,18.931,0,814.034,25.241,82.034,410.172,145.138,6.31,18.931,37.862,18.931,0,94.655,176.69,25.241,100.965,1154.793,0,75.724,44.172,0,6.31,25.241
"missouri,barry",475.276,74.63,15.712,416.357,3.928,3.928,7.856,70.702,23.567,145.332,15.712,19.639,392.79,7.856,11.784,11.784,98.197,0,70.702,15.712,7.856,0,11.784,19.639,0,212.107,3.928,585.257,82.486,15.712,0,408.502,0,102.125,388.862,98.197,3.928,11.784,11.784,0,0,66.774,98.197,15.712,31.423,758.085,3.928,58.918,31.423,0,0,54.991
"missouri,barton",731.759,81.307,10.163,1494.009,0,10.163,10.163,142.287,81.307,50.817,10.163,0,528.493,0,10.163,20.327,213.43,0,71.143,0,30.49,0,40.653,30.49,10.163,81.307,0,2276.585,172.777,60.98,0,1087.476,0,71.143,304.9,233.756,0,0,30.49,20.327,10.163,50.817,101.633,20.327,284.573,2124.135,10.163,81.307,30.49,20.327,0,60.98
"missouri,bates",513.084,98.005,5.765,530.379,5.765,5.765,5.765,121.065,11.53,109.535,11.53,17.295,680.268,23.06,0,28.825,63.415,0,51.885,0,40.355,5.765,23.06,28.825,0,403.549,0,1210.647,126.83,17.295,0,1031.932,0,86.475,420.844,28.825,5.765,0,5.765,0,0,103.77,247.894,28.825,46.12,1199.117,0,98.005,46.12,0,0,40.355
"missouri,benton",641.171,120.22,0,494.236,0,0,26.715,53.431,13.358,106.862,0,0,694.602,26.715,53.431,26.715,146.935,0,66.789,13.358,0,0,13.358,13.358,0,133.577,0,881.61,66.789,0,0,414.09,0,40.073,520.952,26.715,13.358,13.358,53.431,0,0,53.431,106.862,13.358,53.431,828.179,0,80.146,13.358,0,0,13.358
"missouri,bollinger",271.671,20.898,0,271.671,0,0,0,83.591,0,0,41.796,20.898,188.08,0,83.591,20.898,62.693,0,104.489,0,41.796,0,41.796,0,0,20.898,0,313.467,83.591,20.898,0,104.489,20.898,20.898,250.773,125.387,0,20.898,0,0,0,0,62.693,0,41.796,564.24,0,20.898,41.796,20.898,20.898,20.898
"missouri,boone",836.41,49.748,8.513,608.685,2.527,6.385,14.499,87.126,11.705,65.843,10.641,8.912,646.994,18.223,8.247,15.563,127.962,0.665,24.741,5.454,15.696,1.463,12.77,10.375,3.192,92.447,3.591,1108.961,140.067,13.568,8.114,552.818,9.577,54.271,451.459,98.033,8.247,6.385,7.449,3.059,2.394,46.29,115.725,5.454,83.002,1417.028,3.458,65.444,26.603,6.252,3.059,24.076
"missouri,buchanan",1226.744,83.663,17.747,1082.869,5.704,7.289,7.289,134.051,12.676,78.276,10.141,36.444,1034.382,30.106,9.824,13.31,220.25,1.268,21.867,6.021,39.613,7.923,38.663,33.592,3.803,128.347,2.535,1863.726,226.588,42.465,3.486,989.381,15.528,59.261,541.593,180.637,13.627,7.606,13.944,2.852,11.409,87.466,257.645,9.824,158.453,2117.568,3.169,88.734,37.078,8.24,8.24,46.268
"missouri,butler",1228.437,67.733,7.697,768.158,1.539,9.236,3.079,150.861,15.394,138.546,13.855,26.17,717.358,26.17,7.697,12.315,172.412,1.539,24.63,3.079,86.206,3.079,24.63,32.327,10.776,186.267,3.079,1664.086,157.018,20.012,4.618,615.758,12.315,84.667,521.855,178.57,6.158,9.236,15.394,3.079,6.158,95.442,169.333,7.697,89.285,1759.528,4.618,80.049,93.903,3.079,4.618,43.103
"missouri,caldwell",558.481,106.377,0,372.321,0,0,0,106.377,0,79.783,0,0,505.292,26.594,53.189,26.594,79.783,0,26.594,0,0,0,26.594,0,0,186.16,0,664.858,26.594,0,0,797.83,0,106.377,292.538,79.783,0,0,0,0,26.594,26.594,212.755,0,106.377,957.396,26.594,0,53.189,26.594,0,26.594
"missouri,callaway",866.208,84.63,12.446,649.656,0,2.489,19.913,97.075,9.956,102.053,2.489,4.978,629.743,12.446,14.935,19.913,121.966,0,34.847,7.467,14.935,0,7.467,9.956,0,159.303,7.467,1237.085,159.303,19.913,2.489,769.133,4.978,79.651,455.506,99.564,2.489,0,9.956,0,4.978,47.293,179.215,7.467,59.738,1495.951,4.978,92.097,34.847,2.489,7.467,27.38
"missouri,camden",661.259,80.821,16.531,587.786,0,11.021,14.695,95.515,25.716,112.047,3.674,12.858,510.639,27.552,14.695,18.368,161.641,0,23.879,12.858,25.716,1.837,11.021,16.531,5.51,154.294,1.837,1021.278,113.884,12.858,0,749.427,5.51,80.821,426.145,80.821,9.184,9.184,7.347,1.837,12.858,69.8,141.436,11.021,97.352,1091.077,0,91.842,33.063,5.51,5.51,38.573
"missouri,cape girardeau",1124.532,51.536,12.739,785.783,2.895,6.37,6.949,100.177,18.53,60.222,12.739,12.739,786.941,29.532,19.688,14.476,145.344,1.737,41.692,9.844,22.583,1.737,11.581,20.267,4.632,107.126,6.37,1211.391,172.56,24.9,4.632,686.185,12.16,65.434,476.565,150.555,5.212,7.528,12.739,4.053,3.474,78.752,162.136,8.107,100.756,1781.185,4.053,70.645,34.164,6.37,2.895,41.692
"missouri,carroll",679.153,78.364,26.121,365.698,26.121,0,0,182.849,26.121,104.485,0,26.121,809.759,52.243,52.243,0,78.364,0,104.485,0,78.364,0,0,78.364,0,130.606,0,888.123,104.485,0,0,757.516,0,52.243,600.789,26.121,52.243,0,0,0,0,52.243,156.728,0,26.121,1306.063,0,78.364,26.121,0,0,0
"missouri,carter",476.644,0,0,238.322,0,0,0,26.48,0,423.684,0,0,397.204,0,0,52.96,132.401,0,0,0,26.48,0,52.96,0,0,900.328,0,370.723,26.48,26.48,0,238.322,52.96,79.441,503.125,0,26.48,0,0,0,0,79.441,105.921,26.48,79.441,503.125,0,0,52.96,0,0,26.48
"missouri,cass",809.301,61.355,12.174,652.018,3.896,11.2,13.147,112.484,15.582,115.406,14.608,31.651,698.278,21.426,11.687,15.582,155.822,0.974,44.312,10.713,29.704,2.435,29.217,43.825,0.487,186.013,1.461,1184.735,142.188,27.756,1.948,785.928,7.304,92.032,479.64,94.954,8.765,6.817,10.226,4.382,3.896,87.163,185.526,6.33,107.128,1301.602,8.765,96.415,39.929,3.896,3.896,43.338
"missouri,cedar",833.805,173.054,0,220.25,0,0,0,62.929,31.464,267.447,62.929,15.732,267.447,15.732,0,0,235.983,31.464,15.732,15.732,15.732,0,15.732,15.732,0,188.786,0,770.877,62.929,47.197,0,550.626,47.197,125.857,361.84,0,0,31.464,0,31.464,0,31.464,94.393,0,47.197,881.002,0,62.929,47.197,0,15.732,62.929
"missouri,chariton",934.851,62.323,20.774,540.136,0,20.774,20.774,83.098,0,228.519,41.549,20.774,810.204,20.774,41.549,41.549,249.294,0,0,0,103.872,0,62.323,0,0,311.617,0,789.43,228.519,0,0,457.038,20.774,186.97,436.264,62.323,20.774,0,20.774,0,0,20.774,83.098,0,20.774,1101.047,20.774,124.647,62.323,0,0,41.549
"missouri,christian",442.493,37.659,11.127,335.507,1.712,5.991,17.118,56.488,3.424,169.465,12.838,11.127,356.048,14.55,3.424,16.262,80.453,0,23.965,6.847,16.262,1.712,20.541,38.515,2.568,204.557,5.135,617.093,59.056,12.838,0,420.24,8.559,151.492,313.254,44.506,9.415,2.568,2.568,1.712,2.568,41.082,126.671,3.424,46.218,683.852,6.847,72.75,39.371,5.135,5.135,34.235
"missouri,clark",512.843,89.19,22.298,334.463,0,0,66.893,66.893,0,44.595,0,0,735.819,66.893,0,0,89.19,0,0,0,66.893,0,22.298,0,22.298,156.083,0,847.306,111.488,0,0,602.034,0,0,245.273,0,0,0,0,0,0,44.595,312.166,66.893,44.595,1137.174,0,44.595,0,0,0,44.595
"missouri,clay",888.638,63.657,11.395,694.917,3.144,5.894,12.967,105.112,15.718,93.913,13.949,11.395,698.65,15.325,7.662,20.236,145.192,1.179,23.969,6.091,21.022,5.305,15.128,17.486,2.358,183.504,4.519,1224.996,138.315,16.896,3.536,699.436,10.02,73.873,452.669,103.147,6.484,4.519,11.199,5.108,4.715,64.835,162.678,2.358,83.697,1483.552,4.912,83.893,28.685,7.662,3.536,28.488
"missouri,clinton",878.962,20.323,20.323,624.927,0,5.081,10.161,132.098,20.323,162.583,15.242,15.242,843.397,15.242,20.323,15.242,137.179,0,35.565,5.081,10.161,0,15.242,20.323,0,182.905,0,1371.791,121.937,45.726,0,848.478,0,76.211,457.264,50.807,0,15.242,0,10.161,0,25.404,167.663,5.081,76.211,1204.128,5.081,91.453,25.404,5.081,5.081,25.404
"missouri,cole",1438.832,50.5,9.107,886.645,1.656,9.107,5.795,129.975,14.902,76.992,14.074,20.697,842.768,31.459,13.246,12.418,185.442,2.484,17.385,4.139,24.008,0.828,34.77,13.246,3.311,80.303,1.656,1785.708,211.106,14.074,9.107,627.523,9.934,25.664,526.523,316.245,8.279,4.139,13.246,2.484,10.762,91.893,181.303,4.139,131.631,2594.534,4.967,79.475,24.836,5.795,2.484,26.492
"missouri,cooper",1008.753,87.943,5.173,1112.215,0,5.173,25.865,124.154,15.519,82.769,20.692,20.692,786.31,36.212,0,10.346,196.577,0,46.558,10.346,51.731,5.173,10.346,36.212,5.173,98.289,0,1479.504,196.577,0,0,600.079,5.173,108.635,450.059,134.5,15.519,0,5.173,10.346,10.346,98.289,134.5,10.346,108.635,2074.41,10.346,77.596,67.25,10.346,5.173,72.423
"missouri,crawford",641.434,73.678,8.668,611.096,4.334,21.67,4.334,121.352,13.002,121.352,13.002,26.004,654.436,13.002,8.668,8.668,125.686,0,43.34,4.334,30.338,0,8.668,30.338,0,138.688,0,1239.528,117.018,39.006,0,910.143,4.334,160.359,507.08,86.68,21.67,8.668,8.668,0,8.668,56.342,186.363,8.668,69.344,1217.858,8.668,82.346,43.34,17.336,0,47.674
"missouri,dade",743.091,114.322,0,600.189,0,0,0,57.161,0,85.741,28.58,57.161,1114.636,0,0,0,57.161,28.58,28.58,0,0,0,28.58,0,0,171.482,0,1743.405,142.902,114.322,0,1486.181,57.161,57.161,714.51,28.58,0,0,28.58,0,0,114.322,171.482,28.58,28.58,1171.797,28.58,171.482,28.58,0,0,28.58
"missouri,dallas",466.19,23.309,0,326.333,0,0,0,69.928,69.928,23.309,0,0,396.261,0,46.619,23.309,69.928,0,46.619,0,46.619,0,0,0,0,186.476,0,582.737,46.619,23.309,0,349.642,0,46.619,489.499,23.309,0,0,0,0,0,93.238,116.547,0,23.309,769.213,0,93.238,46.619,0,0,0
"missouri,daviess",645.691,88.049,44.024,498.943,0,14.675,29.35,73.374,14.675,132.073,14.675,44.024,410.895,0,14.675,0,102.724,0,29.35,0,29.35,0,0,88.049,14.675,176.098,0,924.513,58.699,14.675,0,542.968,14.675,88.049,586.992,73.374,0,0,0,0,0,58.699,88.049,0,58.699,968.537,0,102.724,14.675,14.675,29.35,73.374
"missouri,de kalb",885.074,33.399,16.7,317.291,0,0,16.7,50.099,0,150.296,0,33.399,584.483,0,0,0,100.197,0,66.798,16.7,16.7,0,0,16.7,16.7,183.695,0,1285.862,16.7,16.7,0,818.276,16.7,33.399,584.483,16.7,0,0,0,0,0,83.498,166.995,0,0,1252.463,0,100.197,33.399,0,0,66.798
"missouri,dent",604.265,53.475,5.347,438.493,10.695,5.347,16.042,80.212,5.347,117.645,5.347,16.042,475.926,5.347,0,0,96.255,5.347,26.737,0,5.347,0,21.39,5.347,5.347,69.517,10.695,732.605,90.907,53.475,0,534.748,5.347,64.17,251.332,32.085,0,0,10.695,0,0,32.085,96.255,16.042,42.78,834.207,0,42.78,69.517,0,5.347,26.737
